"","X","Season","Date","Div","Country","League","HomeTeam","AwayTeam","FTHG","FTAG","FTR","HS","AS","HST","AST","HomeOverall","HomeGoalkeeper","HomeAttacking","HomeMidfield","HomeDefense","HomeBench","AwayOverall","AwayGoalkeeper","AwayAttacking","AwayMidfield","AwayDefense","AwayBench","GoalDiff","TotalGoals"
"9261",11815,"2017/2018","2018-01-17 00:00:00","F1","France","Le Championnat","Lille","Rennes",1,2,"A",11,22,3,12,74.5454545454545,80,75,73.5,74,69.8571428571429,74.7272727272727,70,75.5,75,75.25,70.8571428571429,-1,3
"9262",11816,"2017/2018","2018-01-17 00:00:00","F1","France","Le Championnat","Metz","St Etienne",3,0,"H",19,7,12,4,73,72,72.5,73.75,72.75,70.2857142857143,77,85,74.5,75.75,77.5,71.5714285714286,3,3
"9263",11817,"2017/2018","2018-01-17 00:00:00","F1","France","Le Championnat","Paris SG","Dijon",8,0,"H",23,6,14,1,84.5454545454545,82,89.5,83.25,84,81.8571428571429,72.8181818181818,78,73,71.75,72.5,71.5714285714286,8,8
"9264",11818,"2017/2018","2018-01-17 00:00:00","F1","France","Le Championnat","Toulouse","Nantes",1,1,"D",15,11,3,2,75.4545454545455,77,75.5,75.75,74.75,72.4285714285714,75.9090909090909,78,75.5,76,75.5,72.2857142857143,0,2
"9265",11819,"2017/2018","2018-01-17 00:00:00","F1","France","Le Championnat","Amiens","Montpellier",1,1,"D",13,16,3,5,73.2727272727273,73,74,74.75,71.5,71.1428571428571,74.7272727272727,78,73,74.25,75.25,71.5714285714286,0,2
"9266",11820,"2017/2018","2018-01-17 00:00:00","F1","France","Le Championnat","Angers","Troyes",3,1,"H",12,8,5,2,75.5454545454545,76,74,76.25,75.5,71.2857142857143,71.6363636363636,74,74,71,70.5,67.7142857142857,2,4
"9267",11821,"2017/2018","2018-01-16 00:00:00","F2","France","Division 2","Reims","Tours",1,0,"H",13,10,6,4,70.6363636363636,70,68.5,72.25,70.25,67.2857142857143,67.1818181818182,62,69.5,67.75,66.75,66,1,1
"9268",11822,"2017/2018","2018-01-16 00:00:00","F2","France","Division 2","Nancy","Nimes",0,2,"A",9,9,3,5,71.2727272727273,74,70.5,71.75,70.5,68.7142857142857,69.3636363636364,66,70.5,68.75,70.25,63.5714285714286,-2,2
"9269",11823,"2017/2018","2018-01-16 00:00:00","F2","France","Division 2","Le Havre","Paris FC",1,1,"D",6,4,2,3,66.7272727272727,66,64,69.25,65.75,64.5714285714286,65.6363636363636,66,66,66.75,64.25,63.4285714285714,0,2
"9270",11824,"2017/2018","2018-01-16 00:00:00","F2","France","Division 2","Auxerre","Niort",5,0,"H",13,10,8,5,69.7272727272727,68,72,70.75,68,66.2857142857143,66.9090909090909,68,66.5,66.75,67,63.5714285714286,5,5
"9271",11825,"2017/2018","2018-01-16 00:00:00","F2","France","Division 2","Ajaccio GFCO","Brest",1,1,"D",20,10,12,4,68.5454545454545,73,67,68.5,68.25,62.2857142857143,68.9090909090909,66,68,69.25,69.75,66.5714285714286,0,2
"9272",11826,"2017/2018","2018-01-16 00:00:00","F1","France","Le Championnat","Bordeaux","Caen",0,2,"A",13,10,5,3,76.2727272727273,82,74,78.25,74,73.5714285714286,73.9090909090909,76,73.5,73.25,74.25,71,-2,2
"9273",11827,"2017/2018","2018-01-16 00:00:00","F2","France","Division 2","Ajaccio","Orleans",1,1,"D",7,4,1,3,68.2727272727273,77,60.5,71.25,67,62.5714285714286,67.1818181818182,67,70,67,66,64.2857142857143,0,2
"9274",11828,"2017/2018","2018-01-16 00:00:00","F2","France","Division 2","Clermont","Valenciennes",3,0,"H",14,7,9,6,66,69,64,66.5,65.75,63.4285714285714,68.1818181818182,69,65.5,69,68.5,64.1428571428571,3,3
"9275",11829,"2017/2018","2018-01-16 00:00:00","F2","France","Division 2","Chateauroux","Lorient",3,1,"H",13,12,9,4,67.2727272727273,69,69.5,66.5,66.5,63.4285714285714,72.0909090909091,69,74.5,72.25,71.5,67.2857142857143,2,4
"9276",11830,"2017/2018","2018-01-16 00:00:00","F2","France","Division 2","Bourg Peronnas","Quevilly Rouen",3,5,"A",9,15,6,8,67.1818181818182,68,66.5,67,67.5,63.2857142857143,64.2727272727273,66,67,64,62.75,61.5714285714286,-2,8
"9277",11831,"2017/2018","2018-01-16 00:00:00","B1","Belgium","Jupiler League","Oostende","Genk",1,2,"A",18,10,11,2,72.3636363636364,71,71,72.75,73,70.2857142857143,74,70,73.5,76,73.25,70.7142857142857,-1,3
"9278",11832,"2017/2018","2018-01-16 00:00:00","F1","France","Le Championnat","Monaco","Nice",2,2,"D",6,9,3,5,81.9090909090909,85,83,82.25,80.25,76.5714285714286,78.8181818181818,79,77,81,77.5,76,0,4
"9279",11833,"2017/2018","2018-01-16 00:00:00","N1","Netherlands","Eredivisie","Sparta Rotterdam","Vitesse",0,1,"A",17,10,5,5,67.5454545454545,70,68.5,67.25,66.75,66.4285714285714,72.6363636363636,73,74,70.5,74,68,-1,1
"9280",11834,"2017/2018","2018-01-16 00:00:00","F1","France","Le Championnat","Marseille","Strasbourg",2,0,"H",15,4,7,2,80.3636363636364,82,80.5,80.75,79.5,74.7142857142857,72.5454545454545,70,71,74,72.5,69,2,2
"9281",11835,"2017/2018","2018-01-15 00:00:00","SP1","Spain","La Liga Primera Division","Betis","Leganes",3,2,"H",16,10,9,6,78.4545454545455,81,77.5,79.25,77.5,73.8571428571429,76,76,78,76,75,74.2857142857143,1,5
"9282",11836,"2017/2018","2018-01-15 00:00:00","P1","Portugal","Liga I","Moreirense","Setubal",2,2,"D",9,5,6,3,70.5454545454545,73,72,70,69.75,67.7142857142857,71.8181818181818,69,72,71.5,72.75,68.7142857142857,0,4
"9283",11837,"2017/2018","2018-01-15 00:00:00","E0","England","Premier League","Man United","Stoke",3,0,"H",20,11,9,5,84.9090909090909,90,87,85,82.5,80.7142857142857,78.5454545454545,81,79.5,77.25,78.75,75.1428571428571,3,3
"9284",11843,"2017/2018","2018-01-14 00:00:00","F1","France","Le Championnat","St Etienne","Toulouse",2,0,"H",11,19,5,8,77,85,74.5,75.75,77.5,71.5714285714286,75.4545454545455,77,75.5,75.75,74.75,72.4285714285714,2,2
"9285",11844,"2017/2018","2018-01-14 00:00:00","P1","Portugal","Liga I","Tondela","Feirense",3,1,"H",11,8,6,4,69,71,70,67.5,69.5,67,70.0909090909091,64,68.5,72.25,70.25,67.7142857142857,2,4
"9286",11845,"2017/2018","2018-01-14 00:00:00","P1","Portugal","Liga I","Sp Lisbon","Aves",3,0,"H",11,6,5,3,80.0909090909091,83,81,80.25,78.75,77.7142857142857,72.3636363636364,72,74,73,71,71,3,3
"9287",11846,"2017/2018","2018-01-14 00:00:00","P1","Portugal","Liga I","Boavista","Portimonense",2,0,"H",11,10,6,5,72.3636363636364,72,72,73.75,71.25,69.2857142857143,69,67,73,67,69.5,67.4285714285714,2,2
"9288",11847,"2017/2018","2018-01-14 00:00:00","SP1","Spain","La Liga Primera Division","Espanol","Ath Bilbao",1,1,"D",11,8,3,3,78.3636363636364,83,78.5,79.5,76,77.8571428571429,81,80,82.5,81,80.5,76,0,2
"9289",11848,"2017/2018","2018-01-14 00:00:00","P1","Portugal","Liga I","Belenenses","Rio Ave",1,2,"A",8,6,6,4,72.1818181818182,73,73,72.25,71.5,68.8571428571429,72.8181818181818,75,73.5,73.25,71.5,69.7142857142857,-1,3
"9290",11849,"2017/2018","2018-01-14 00:00:00","SP1","Spain","La Liga Primera Division","Levante","Celta",0,1,"A",15,3,5,2,75.4545454545455,74,75.5,76.5,74.75,73.4285714285714,78.9090909090909,77,80.5,78.75,78.75,74.8571428571429,-1,1
"9291",11850,"2017/2018","2018-01-14 00:00:00","SP2","Spain","La Liga Segunda Division","Sevilla B","Osasuna",0,1,"A",11,9,5,2,68.3636363636364,69,67.5,69.75,67.25,66.2857142857143,73.3636363636364,71,73,74,73.5,72.1428571428571,-1,1
"9292",11851,"2017/2018","2018-01-14 00:00:00","SP1","Spain","La Liga Primera Division","Sociedad","Barcelona",2,4,"A",15,11,6,5,80,83,82,79.5,78.75,77.5714285714286,86.4545454545455,85,92.5,85.75,84.5,81.4285714285714,-2,6
"9293",11852,"2017/2018","2018-01-14 00:00:00","F1","France","Le Championnat","Nantes","Paris SG",0,1,"A",13,20,3,3,75.9090909090909,78,75.5,76,75.5,72.2857142857143,84.5454545454545,82,89.5,83.25,84,81.8571428571429,-1,1
"9294",11853,"2017/2018","2018-01-14 00:00:00","D1","Germany","Bundesliga 1","FC Koln","M'gladbach",2,1,"H",11,16,3,6,78.0909090909091,84,75,77.75,78.5,75.5714285714286,79.8181818181818,83,80,80.25,78.5,76.1428571428571,1,3
"9295",11854,"2017/2018","2018-01-14 00:00:00","SP2","Spain","La Liga Segunda Division","Huesca","Numancia",2,1,"H",17,11,7,3,70.5454545454545,72,69,70.5,71,68,69.7272727272727,70,70,71,68.25,68.4285714285714,1,3
"9296",11855,"2017/2018","2018-01-14 00:00:00","SP2","Spain","La Liga Segunda Division","Cadiz","Cordoba",2,0,"H",9,13,4,5,70.8181818181818,70,69.5,71.25,71.25,68.5714285714286,69.9090909090909,71,69.5,70.25,69.5,66.1428571428571,2,2
"9297",11856,"2017/2018","2018-01-14 00:00:00","SP2","Spain","La Liga Segunda Division","Albacete","Granada",2,1,"H",8,16,2,2,69,64,69.5,69.25,69.75,66.2857142857143,74,77,76,73,73.25,70,1,3
"9298",11857,"2017/2018","2018-01-14 00:00:00","E0","England","Premier League","Bournemouth","Arsenal",2,1,"H",13,12,5,3,76.5454545454545,82,77.5,75.5,75.75,73.7142857142857,84.0909090909091,86,86.5,84,82.5,80.2857142857143,1,3
"9299",11858,"2017/2018","2018-01-14 00:00:00","E0","England","Premier League","Liverpool","Man City",4,3,"H",16,11,7,4,82.5454545454545,81,83.5,83.5,81.5,79.4285714285714,84.7272727272727,83,85.5,86.25,83.25,80.4285714285714,1,7
"9300",11859,"2017/2018","2018-01-14 00:00:00","SP2","Spain","La Liga Segunda Division","Leonesa","Lorca",2,1,"H",15,8,5,2,69,68,68,69.25,69.5,66.1428571428571,67.5454545454545,67,67,67.75,67.75,65.7142857142857,1,3
"9301",11860,"2017/2018","2018-01-14 00:00:00","SP1","Spain","La Liga Primera Division","Alaves","Sevilla",1,0,"H",12,14,3,1,75.9090909090909,77,77,76,75,73.7142857142857,80.8181818181818,82,81.5,81.5,79.5,78.8571428571429,1,1
"9302",11861,"2017/2018","2018-01-14 00:00:00","D1","Germany","Bundesliga 1","Dortmund","Wolfsburg",0,0,"D",19,10,1,4,83.4545454545455,84,87,81.75,83.25,79.7142857142857,79.1818181818182,78,80.5,80,78,76.4285714285714,0,0
"9303",11862,"2017/2018","2018-01-14 00:00:00","F1","France","Le Championnat","Lyon","Angers",1,1,"D",19,9,7,2,78.6363636363636,83,80.5,77.5,77.75,74.5714285714286,75.5454545454545,76,74,76.25,75.5,71.2857142857143,0,2
"9304",11863,"2017/2018","2018-01-13 00:00:00","F1","France","Le Championnat","Rennes","Marseille",0,3,"A",13,18,3,5,74.7272727272727,70,75.5,75,75.25,70.8571428571429,80.3636363636364,82,80.5,80.75,79.5,74.7142857142857,-3,3
"9305",11864,"2017/2018","2018-01-13 00:00:00","E0","England","Premier League","Newcastle","Swansea",1,1,"D",12,8,4,5,75.7272727272727,71,75,76.25,76.75,74.1428571428571,77.1818181818182,80,77,78,75.75,74,0,2
"9306",11865,"2017/2018","2018-01-13 00:00:00","F1","France","Le Championnat","Troyes","Bordeaux",0,1,"A",8,10,3,4,71.6363636363636,74,74,71,70.5,67.7142857142857,76.2727272727273,82,74,78.25,74,73.5714285714286,-1,1
"9307",11866,"2017/2018","2018-01-13 00:00:00","F1","France","Le Championnat","Nice","Amiens",1,0,"H",20,9,7,3,78.8181818181818,79,77,81,77.5,76,73.2727272727273,73,74,74.75,71.5,71.1428571428571,1,1
"9308",11867,"2017/2018","2018-01-13 00:00:00","E3","England","League 2","Port Vale","Yeovil",1,1,"D",6,11,3,5,63.3636363636364,62,64,62.75,64,60.8571428571429,62.5454545454545,60,62,63.75,62.25,57.7142857142857,0,2
"9309",11868,"2017/2018","2018-01-13 00:00:00","E3","England","League 2","Morecambe","Stevenage",1,1,"D",7,13,4,4,61.8181818181818,64,61,63.25,60.25,58.8571428571429,61.5454545454545,58,61.5,61.5,62.5,58,0,2
"9310",11869,"2017/2018","2018-01-13 00:00:00","E3","England","League 2","Lincoln","Notts County",2,2,"D",13,7,4,3,63,60,62,62,65.25,59.4285714285714,65.3636363636364,65,64.5,66.25,65,62.4285714285714,0,4
"9311",11870,"2017/2018","2018-01-13 00:00:00","P1","Portugal","Liga I","Sp Braga","Benfica",1,3,"A",9,10,5,7,76,78,75.5,75.75,76,74.5714285714286,80.0909090909091,80,80.5,80.5,79.5,77.4285714285714,-2,4
"9312",11871,"2017/2018","2018-01-13 00:00:00","P1","Portugal","Liga I","Pacos Ferreira","Maritimo",0,0,"D",9,3,1,2,72.5454545454545,72,75,72.25,71.75,69.1428571428571,71.0909090909091,75,72,69.25,71.5,69.2857142857143,0,0
"9313",11872,"2017/2018","2018-01-13 00:00:00","F1","France","Le Championnat","Montpellier","Monaco",0,0,"D",16,13,4,6,74.7272727272727,78,73,74.25,75.25,71.5714285714286,81.9090909090909,85,83,82.25,80.25,76.5714285714286,0,0
"9314",11873,"2017/2018","2018-01-13 00:00:00","E3","England","League 2","Swindon","Forest Green",1,0,"H",11,1,3,1,63.9090909090909,64,63,64.5,63.75,58.2857142857143,62,59,61.5,62.25,62.75,57.7142857142857,1,1
"9315",11874,"2017/2018","2018-01-13 00:00:00","E3","England","League 2","Grimsby","Newport County",1,2,"A",12,13,2,6,63.0909090909091,55,61,63.75,65.5,60.4285714285714,61.9090909090909,62,61,63,61.25,59.1428571428571,-1,3
"9316",11875,"2017/2018","2018-01-13 00:00:00","E0","England","Premier League","Huddersfield","West Ham",1,4,"A",8,8,2,6,74.0909090909091,75,75,74.25,73.25,71,79.6363636363636,82,82,78.25,79.25,76.7142857142857,-3,5
"9317",11876,"2017/2018","2018-01-13 00:00:00","E3","England","League 2","Crawley Town","Barnet",2,0,"H",10,10,3,2,63.4545454545455,61,62.5,64.25,63.75,59.8571428571429,62.3636363636364,61,61,63,62.75,59,2,2
"9318",11877,"2017/2018","2018-01-13 00:00:00","E3","England","League 2","Exeter","Coventry",1,0,"H",8,20,5,10,64.1818181818182,63,64,64.5,64.25,60.5714285714286,64.4545454545455,60,65,65.5,64.25,61.1428571428571,1,1
"9319",11878,"2017/2018","2018-01-13 00:00:00","E1","England","Championship","Birmingham","Derby",0,3,"A",14,12,2,7,72.3636363636364,74,70,73.75,71.75,70.8571428571429,73,74,72,73,73.25,70.2857142857143,-3,3
"9320",11879,"2017/2018","2018-01-13 00:00:00","E1","England","Championship","Nott'm Forest","Aston Villa",0,1,"A",10,8,4,3,70.7272727272727,70,71,71.75,69.75,69.1428571428571,74.3636363636364,72,74,74.25,75.25,72.8571428571429,-1,1
"9321",11880,"2017/2018","2018-01-13 00:00:00","E0","England","Premier League","Crystal Palace","Burnley",1,0,"H",17,8,2,2,77.7272727272727,74,77.5,78.75,77.75,74,76.2727272727273,81,75.5,75.5,76.25,72.8571428571429,1,1
"9322",11881,"2017/2018","2018-01-13 00:00:00","E1","England","Championship","Millwall","Preston",1,1,"D",9,11,1,3,67.8181818181818,67,68,67.5,68.25,65.1428571428571,69.7272727272727,70,69.5,70.25,69.25,67.5714285714286,0,2
"9323",11882,"2017/2018","2018-01-13 00:00:00","E1","England","Championship","Middlesbrough","Fulham",0,1,"A",9,12,0,2,73.4545454545455,73,73.5,74.5,72.5,71.2857142857143,73.6363636363636,68,75.5,74.75,73,71.1428571428571,-1,1
"9324",11883,"2017/2018","2018-01-13 00:00:00","E1","England","Championship","Ipswich","Leeds",1,0,"H",14,12,4,2,70.3636363636364,74,71,69.5,70,68.5714285714286,73.2727272727273,75,72.5,73.5,73,69.2857142857143,1,1
"9325",11884,"2017/2018","2018-01-13 00:00:00","E1","England","Championship","Hull","Reading",0,0,"D",13,6,5,2,73.2727272727273,74,75.5,73.5,71.75,70.7142857142857,72.7272727272727,75,73.5,71.5,73,70.7142857142857,0,0
"9326",11885,"2017/2018","2018-01-13 00:00:00","E1","England","Championship","Cardiff","Sunderland",4,0,"H",21,3,9,0,70.8181818181818,70,70,71.25,71,69,73.6363636363636,73,71.5,75,73.5,71,4,4
"9327",11886,"2017/2018","2018-01-13 00:00:00","E1","England","Championship","Burton","QPR",1,3,"A",4,14,2,6,68.7272727272727,71,69,68.25,68.5,66.5714285714286,71.1818181818182,73,71.5,70.5,71.25,68.5714285714286,-2,4
"9328",11887,"2017/2018","2018-01-13 00:00:00","E1","England","Championship","Bristol City","Norwich",0,1,"A",14,14,6,3,71.1818181818182,69,70.5,71.25,72,68.4285714285714,72.7272727272727,68,73,73.5,73,69.8571428571429,-1,1
"9329",11888,"2017/2018","2018-01-13 00:00:00","E1","England","Championship","Brentford","Bolton",2,0,"H",20,11,4,4,71.6363636363636,71,71,72.5,71.25,68,68.5454545454545,65,69,68.75,69,66.7142857142857,2,2
"9330",11889,"2017/2018","2018-01-13 00:00:00","F2","France","Division 2","Lorient","Ajaccio GFCO",4,1,"H",12,6,8,2,72.0909090909091,69,74.5,72.25,71.5,67.2857142857143,68.5454545454545,73,67,68.5,68.25,62.2857142857143,3,5
"9331",11890,"2017/2018","2018-01-13 00:00:00","E0","England","Premier League","Tottenham","Everton",4,0,"H",20,7,10,0,84.1818181818182,88,84,84,83.5,79.2857142857143,81.3636363636364,77,81,82.5,81.5,78.5714285714286,4,4
"9332",11891,"2017/2018","2018-01-13 00:00:00","E1","England","Championship","Barnsley","Wolves",0,0,"D",7,13,2,0,68.0909090909091,68,68,68.75,67.5,64.1428571428571,74.8181818181818,72,75.5,74.75,75.25,70.5714285714286,0,0
"9333",11897,"2017/2018","2018-01-13 00:00:00","E3","England","League 2","Cambridge","Mansfield",0,0,"D",8,10,3,2,63.6363636363636,66,63.5,63.25,63.5,60.7142857142857,64.8181818181818,65,66,65,64,63,0,0
"9334",11898,"2017/2018","2018-01-13 00:00:00","E3","England","League 2","Carlisle","Crewe",1,0,"H",13,7,3,1,63.0909090909091,58,61,64.25,64.25,60.2857142857143,61.9090909090909,63,65,60.25,61.75,55.2857142857143,1,1
"9335",11899,"2017/2018","2018-01-13 00:00:00","E3","England","League 2","Cheltenham","Accrington",0,2,"A",17,10,4,4,61.9090909090909,61,62.5,61.75,62,59.8571428571429,61.6363636363636,58,60.5,62,62.75,57.1428571428571,-2,2
"9336",11900,"2017/2018","2018-01-13 00:00:00","E3","England","League 2","Chesterfield","Luton",2,0,"H",9,10,4,5,63.3636363636364,63,64.5,62.75,63.5,61.4285714285714,65.6363636363636,67,67.5,64.75,65.25,62,2,2
"9337",11901,"2017/2018","2018-01-13 00:00:00","F1","France","Le Championnat","Dijon","Metz",1,1,"D",12,12,7,6,72.8181818181818,78,73,71.75,72.5,71.5714285714286,73,72,72.5,73.75,72.75,70.2857142857143,0,2
"9338",11902,"2017/2018","2018-01-13 00:00:00","E2","England","League 1","Blackburn","Shrewsbury",3,1,"H",10,7,7,3,68.5454545454545,67,68,69.5,68.25,65.7142857142857,63.9090909090909,63,63.5,64.5,63.75,62.1428571428571,2,4
"9339",11903,"2017/2018","2018-01-13 00:00:00","E0","England","Premier League","Watford","Southampton",2,2,"D",16,10,4,4,77.9090909090909,82,77,78,77.25,75.8571428571429,79,77,78.5,79,79.75,76,0,4
"9340",11904,"2017/2018","2018-01-13 00:00:00","D1","Germany","Bundesliga 1","Ein Frankfurt","Freiburg",1,1,"D",15,2,4,1,77.4545454545455,81,74.5,78.25,77.25,74.7142857142857,73.9090909090909,75,76,73.5,73,71.2857142857143,0,2
"9341",11910,"2017/2018","2018-01-13 00:00:00","E2","England","League 1","Bradford","Northampton",1,2,"A",13,9,3,4,66.3636363636364,67,65,66.25,67,62.4285714285714,65.0909090909091,64,65,65.5,65,63.8571428571429,-1,3
"9342",11911,"2017/2018","2018-01-13 00:00:00","E2","England","League 1","Bury","Charlton",0,1,"A",7,12,0,6,66.2727272727273,61,68,66.5,66.5,63.7142857142857,67.9090909090909,68,66,68.25,68.5,63.5714285714286,-1,1
"9343",11912,"2017/2018","2018-01-13 00:00:00","E2","England","League 1","Doncaster","Plymouth",1,1,"D",6,8,4,3,64.8181818181818,64,65,64.5,65.25,62.2857142857143,66.0909090909091,67,66.5,66.75,65,64,0,2
"9344",11913,"2017/2018","2018-01-13 00:00:00","D1","Germany","Bundesliga 1","Augsburg","Hamburg",1,0,"H",15,9,5,6,75.8181818181818,79,75.5,75.75,75.25,72.5714285714286,76.4545454545455,75,75.5,77.25,76.5,72.5714285714286,1,1
"9345",11914,"2017/2018","2018-01-13 00:00:00","D1","Germany","Bundesliga 1","Hannover","Mainz",3,2,"H",25,11,9,5,75.3636363636364,75,76,76.5,74,72.1428571428571,76.3636363636364,79,76.5,76.25,75.75,74.4285714285714,1,5
"9346",11915,"2017/2018","2018-01-13 00:00:00","E0","England","Premier League","West Brom","Brighton",2,0,"H",15,13,4,1,78.2727272727273,80,78,79.25,77,74.7142857142857,75.1818181818182,77,75.5,76,73.75,72.8571428571429,2,2
"9347",11916,"2017/2018","2018-01-13 00:00:00","D1","Germany","Bundesliga 1","RB Leipzig","Schalke 04",3,1,"H",15,10,9,6,79,76,80,82,76.25,74.8571428571429,79.8181818181818,84,78.5,80.25,79,75,2,4
"9348",11917,"2017/2018","2018-01-13 00:00:00","D1","Germany","Bundesliga 1","Stuttgart","Hertha",1,0,"H",7,10,2,1,75.4545454545455,79,76,75.25,74.5,71.1428571428571,78,82,80,78.25,75.75,75,1,1
"9349",11918,"2017/2018","2018-01-13 00:00:00","E2","England","League 1","Milton Keynes Dons","AFC Wimbledon",0,0,"D",9,16,3,5,67.0909090909091,66,66.5,67.5,67.25,63.8571428571429,65.4545454545455,66,65.5,65.5,65.25,62.5714285714286,0,0
"9350",11919,"2017/2018","2018-01-13 00:00:00","E2","England","League 1","Gillingham","Rochdale",2,1,"H",14,15,7,6,63.2727272727273,60,62.5,64,63.75,60.4285714285714,65.6363636363636,65,66.5,66,65,62.7142857142857,1,3
"9351",11920,"2017/2018","2018-01-13 00:00:00","SP2","Spain","La Liga Segunda Division","Almeria","Gimnastic",1,1,"D",14,14,5,2,71.4545454545455,70,71,73.25,70.25,67.8571428571429,70.7272727272727,71,72,72.25,68.5,68.1428571428571,0,2
"9352",11921,"2017/2018","2018-01-13 00:00:00","SP2","Spain","La Liga Segunda Division","Barcelona B","Valladolid",0,1,"A",12,6,4,2,69.5454545454545,68,68.5,71.5,68.5,66.8571428571429,72.3636363636364,75,70,73,72.25,70.2857142857143,-1,1
"9353",11922,"2017/2018","2018-01-13 00:00:00","SP2","Spain","La Liga Segunda Division","Reus Deportiu","Lugo",0,1,"A",15,10,3,6,69.3636363636364,72,69,70,68.25,67.7142857142857,69.6363636363636,69,70.5,70.25,68.75,67.5714285714286,-1,1
"9354",11923,"2017/2018","2018-01-13 00:00:00","SP2","Spain","La Liga Segunda Division","Sp Gijon","Alcorcon",3,0,"H",14,10,9,1,73.8181818181818,74,72.5,74.25,74,71.1428571428571,69.8181818181818,68,68.5,69.75,71,67.8571428571429,3,3
"9355",11924,"2017/2018","2018-01-13 00:00:00","SP2","Spain","La Liga Segunda Division","Zaragoza","Tenerife",1,0,"H",10,6,3,1,70.3636363636364,70,70,70,71,67.5714285714286,72,75,73,72.25,70.5,69,1,1
"9356",11925,"2017/2018","2018-01-13 00:00:00","E0","England","Premier League","Chelsea","Leicester",0,0,"D",17,14,7,1,85.5454545454545,89,88,84.75,84.25,81.1428571428571,79.2727272727273,83,81.5,79.75,76.75,75.2857142857143,0,0
"9357",11929,"2017/2018","2018-01-13 00:00:00","E3","England","League 2","Wycombe","Colchester",3,1,"H",10,17,6,4,64.3636363636364,66,65,63.5,64.5,61.1428571428571,64.4545454545455,64,64,64.75,64.5,61.4285714285714,2,4
"9358",11930,"2017/2018","2018-01-13 00:00:00","E2","England","League 1","Wigan","Peterboro",0,0,"D",14,9,5,3,67.8181818181818,65,69,67.5,68.25,66,65.2727272727273,64,65.5,66,64.75,62.1428571428571,0,0
"9359",11931,"2017/2018","2018-01-13 00:00:00","E2","England","League 1","Walsall","Oxford",2,1,"H",11,14,5,7,65.2727272727273,64,67,65.75,64.25,62.8571428571429,68.8181818181818,66,66.5,69,70.5,64.7142857142857,1,3
"9360",11932,"2017/2018","2018-01-13 00:00:00","E2","England","League 1","Southend","Fleetwood Town",1,2,"A",6,9,4,3,67.0909090909091,62,66.5,67.25,68.5,63,64.3636363636364,64,64.5,64.25,64.5,61.1428571428571,-1,3
"9361",11933,"2017/2018","2018-01-13 00:00:00","E2","England","League 1","Portsmouth","Scunthorpe",1,1,"D",12,9,3,3,65.8181818181818,64,67,65.75,65.75,64,67.3636363636364,70,67,68.5,65.75,63.1428571428571,0,2
"9362",11934,"2017/2018","2018-01-13 00:00:00","E2","England","League 1","Oldham","Rotherham",1,1,"D",8,6,1,5,65.7272727272727,66,65,66.75,65,63.2857142857143,66,65,65.5,66.75,65.75,64.5714285714286,0,2
"9363",11935,"2017/2018","2018-01-13 00:00:00","SP1","Spain","La Liga Primera Division","Eibar","Ath Madrid",0,1,"A",11,7,4,3,78.3636363636364,77,78.5,79,78,75.4285714285714,84.7272727272727,88,85.5,83.5,84.75,80.4285714285714,-1,1
"9364",11936,"2017/2018","2018-01-13 00:00:00","F1","France","Le Championnat","Caen","Lille",0,1,"A",15,12,7,5,73.9090909090909,76,73.5,73.25,74.25,71,74.5454545454545,80,75,73.5,74,69.8571428571429,-1,1
"9365",11941,"2017/2018","2018-01-13 00:00:00","SP1","Spain","La Liga Primera Division","Girona","Las Palmas",6,0,"H",15,3,8,1,75.0909090909091,77,72.5,75,76,73,77.8181818181818,73,76,80.25,77.5,75.1428571428571,6,6
"9366",11942,"2017/2018","2018-01-13 00:00:00","SP1","Spain","La Liga Primera Division","La Coruna","Valencia",1,2,"A",12,12,2,5,78.0909090909091,76,80,78.25,77.5,74.8571428571429,79.5454545454545,80,80.5,79,79.5,75.8571428571429,-1,3
"9367",11943,"2017/2018","2018-01-13 00:00:00","SP1","Spain","La Liga Primera Division","Real Madrid","Villarreal",0,1,"A",28,10,7,4,87.6363636363636,85,91.5,87.5,86.5,81.8571428571429,81,84,80,81.75,80,78,-1,1
"9368",11944,"2017/2018","2018-01-13 00:00:00","E2","England","League 1","Blackpool","Bristol Rvs",0,0,"D",11,9,1,3,63.9090909090909,65,63,65,63,61.2857142857143,65.3636363636364,64,65.5,65.75,65.25,62.1428571428571,0,0
"9369",11949,"2017/2018","2018-01-13 00:00:00","D1","Germany","Bundesliga 1","Werder Bremen","Hoffenheim",1,1,"D",16,11,3,2,76.0909090909091,74,74.5,77.75,75.75,72.8571428571429,78.9090909090909,82,80,79,77.5,75.2857142857143,0,2
"9370",11950,"2017/2018","2018-01-12 00:00:00","F1","France","Le Championnat","Strasbourg","Guingamp",0,2,"A",14,10,3,5,72.5454545454545,70,71,74,72.5,69,75.1818181818182,75,75.5,75.5,74.75,71.5714285714286,-2,2
"9371",11951,"2017/2018","2018-01-12 00:00:00","F2","France","Division 2","Sochaux","Quevilly Rouen",0,1,"A",14,6,8,1,68.5454545454545,66,71,68.75,67.75,64.7142857142857,64.2727272727273,66,67,64,62.75,61.5714285714286,-1,1
"9372",11952,"2017/2018","2018-01-12 00:00:00","P1","Portugal","Liga I","Chaves","Guimaraes",4,3,"H",19,10,8,7,73.4545454545455,75,74,72.5,73.75,69.5714285714286,75.1818181818182,75,73.5,75.5,75.75,71.1428571428571,1,7
